"numforgame","rowforgame","inning","id","Base1","Base2","Base3","out","away","home","Player","direction","result","follow.up","log"
"2","62","6上","第三棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","羅培茲","右","接殺","0","1.第三棒羅培茲:外野飛球，遭到RF接殺，一出局"
"2","63","6上","第四棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","彭政閔","右","接殺","0","2.第四棒彭政閔:外野飛球，遭到RF接殺，二出局"
"2","64","6上","第五棒","NA","NA","NA","三出局","兄弟(2)","(0)統一","周思齊","內","封殺","0","3.第五棒周思齊:內野滾地球，1B接到自踩一壘壘包，三出局"
"2","65","6上","","NA","NA","NA","三出局","兄弟(2)","(0)統一","","","","0","兄弟(2):(0)統一"
"2","66","6下","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","6下"
"2","67","6下","第二棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","郭俊佑","","三振","0","1.第二棒郭俊佑:三振，一出局"
"2","68","6下","第三棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","潘武雄","中","接殺","0","2.第三棒潘武雄:外野飛球，遭到CF接殺，二出局"
"2","69","6下","第四棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","鄧志偉","右","一壘安打","0","3.第四棒鄧志偉:右邊方向一壘安打"
"2","70","6下","第五棒","NA","NA","NA","三出局","兄弟(2)","(0)統一","陳鏞基","右","接殺","0","4.第五棒陳鏞基:外野飛球，遭到RF接殺，三出局"
"2","71","6下","","NA","NA","NA","三出局","兄弟(2)","(0)統一","","","","0","兄弟(2):(0)統一"
"2","72","7上","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","7上"
"2","73","7上","第六棒","NA","NA","NA","零出局","兄弟(2)","(0)統一","林威助","右","一壘安打","0","1.第六棒林威助:右邊方向一壘安打"
"2","74","7上","第七棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","陳智弘","內","","0","2.第七棒陳智弘:內野滾地球，C接到傳給補位一壘的2B，一出局"
"2","75","7上","第八棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","陳江和","右","接殺","0","3.第八棒陳江和:外野飛球，遭到RF接殺，二出局"
"2","76","7上","第九棒","NA","NA","NA","三出局","兄弟(2)","(0)統一","王勝偉","內","接殺","0","4.第九棒王勝偉:內野飛球，2B接殺，三出局"
"2","77","7上","","NA","NA","NA","三出局","兄弟(2)","(0)統一","","","","0","兄弟(2):(0)統一"
"2","78","7下","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","7下"
"2","79","7下","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","兄弟更換投手:王梓安"
"2","80","7下","第六棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","高國慶","","三振","0","1.第六棒高國慶:三振，一出局"
"2","81","7下","第七棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","黃恩賜","中","一壘安打","0","2.第七棒黃恩賜:中外野一壘安打"
"2","82","7下","第八棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","高志綱","右","一壘安打","0","3.第八棒高志綱:左邊方向穿越一壘安打"
"2","83","7下","","NA","NA","NA","一出局","兄弟(2)","(0)統一","","","","0","兄弟再度換投:黃欽智"
"2","84","7下","第九棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","","","三振","0","4.第九棒統一啟用代打郭岱琦:三振，二出局"
"2","85","7下","第一棒","NA","NA","NA","三出局","兄弟(2)","(0)統一","劉芙豪","","三振","0","5.第一棒劉芙豪:三振，三出局"
"2","86","7下","","NA","NA","NA","三出局","兄弟(2)","(0)統一","","","","0","兄弟(2):(0)統一"
"2","87","8上","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","8上"
"2","88","8上","第一棒","NA","NA","NA","零出局","兄弟(2)","(0)統一","張正偉","左","一壘安打","0","1.第一棒張正偉:左外野一壘安打"
"2","89","8上","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","統一更換投手:邱子愷"
"2","90","8上","第二棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","張志豪","內","封殺","0","2.第二棒張志豪:內野滾地球，SS接到傳向一壘，一出局"
"2","91","8上","第三棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","羅培茲","中","一壘安打","0","3.第三棒羅培茲:中外野一壘安打，跑者分佔一、二壘"
"2","92","8上","第四棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","彭政閔","左","接殺","0","4.第四棒彭政閔:外野飛球，遭到LF接殺，二出局"
"2","93","8上","第五棒","NA","NA","NA","三出局","兄弟(2)","(0)統一","周思齊","內","封殺","0","5.第五棒周思齊:內野滾地球，1B接到傳給補位的投手，三出局"
"2","94","8上","","NA","NA","NA","三出局","兄弟(2)","(0)統一","","","","0","兄弟(2):(0)統一"
"2","95","8下","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","8下"
"2","96","8下","第二棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","郭俊佑","","三振","0","1.第二棒郭俊佑:三振，一出局"
"2","97","8下","第三棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","潘武雄","","三振","0","2.第三棒潘武雄:沒有出棒遭到三振，二出局"
"2","98","8下","第四棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","鄧志偉","中","一壘安打","0","3.第四棒鄧志偉:中外野一壘安打"
"2","99","8下","","NA","NA","NA","二出局","兄弟(2)","(0)統一","","","","0","兄弟更換投手:謝榮豪"
"2","100","8下","第五棒","NA","NA","NA","三出局","兄弟(2)","(0)統一","陳鏞基","左","接殺","0","4.第五棒陳鏞基:外野飛球，遭到LF接殺，三出局"
"2","101","8下","","NA","NA","NA","三出局","兄弟(2)","(0)統一","","","","0","兄弟(2):(0)統一"
"2","102","9上","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","9上"
"2","103","9上","第六棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","林威助","內","封殺","0","1.第六棒林威助:內野滾地球，2B接到傳向一壘，一出局"
"2","104","9上","第七棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","陳智弘","右","一壘安打","0","2.第七棒陳智弘:右外野一壘安打"
"2","105","9上","第八棒","NA","NA","NA","二出局","兄弟(2)","(0)統一","陳江和","左","接殺","0","3.第八棒陳江和:外野飛球，遭到LF接殺，二出局"
"2","106","9上","第九棒","NA","NA","NA","三出局","兄弟(2)","(0)統一","王勝偉","中","接殺","0","4.第九棒王勝偉:外野飛球，遭到CF接殺，三出局"
"2","107","9上","","NA","NA","NA","三出局","兄弟(2)","(0)統一","","","","0","兄弟(2):(0)統一"
"2","108","9下","","NA","NA","NA","零出局","兄弟(2)","(0)統一","","","","0","9下"
"2","109","9下","第六棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","高國慶","內","封殺","0","1.第六棒高國慶:內野滾地球，SS接到傳向一壘，一出局"
"2","110","9下","第七棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","黃恩賜","中","一壘安打","0","2.第七棒黃恩賜:中間方向穿越一壘安打"
"2","111","9下","第八棒","NA","NA","NA","一出局","兄弟(2)","(0)統一","高志綱","內","雙殺","0","3.第八棒高志綱:內野滾地球，SS接到先傳給2B再傳向一壘，形成雙殺"
"2","112","9下","","NA","NA","NA","一出局","兄弟(2)","(0)統一","","","","0","比賽結束，兄弟(2):(0)統一"
"3","1","1上","","NA","NA","NA","零出局","桃猿(0)","(0)義大","","","","0","1上"
"3","2","1上","","NA","NA","NA","零出局","桃猿(0)","(0)義大","","","","0","義大先發投手　偉克"
"3","3","1上","第一棒","NA","NA","NA","一出局","桃猿(0)","(0)義大","詹智堯","","接殺","0","1.第一棒CF詹智堯:三壘上方飛球遭接殺，一出局"
"3","4","1上","第二棒","NA","NA","NA","二出局","桃猿(0)","(0)義大","林智平","右","接殺","0","2.第二棒3B林智平:右外野高飛球遭接殺，二出局"
"3","5","1上","第三棒","NA","NA","NA","二出局","桃猿(0)","(0)義大","林智勝","中","一壘安打","0","3.第三棒1B林智勝:中外野一壘安打，一壘有人"
"3","6","1上","第四棒","NA","NA","NA","三出局","桃猿(0)","(0)義大","林泓育","右","接殺","0","4.第四棒DH林泓育:(林智勝盜二壘成功)右外野飛球遭接殺，三出局"
"3","7","1上","","NA","NA","NA","三出局","桃猿(0)","(0)義大","","","","0","5.桃猿(0):(0)義大"
"3","8","1下","","NA","NA","NA","零出局","桃猿(0)","(0)義大","","","","0","1下"
"3","9","1下","","NA","NA","NA","零出局","桃猿(0)","(0)義大","","","","0","桃猿先發投手正田樹"
"3","10","1下","第一棒","NA","NA","NA","一出局","桃猿(0)","(0)義大","胡金龍","內","刺殺","0","1.第一棒CF胡金龍:二壘方向滾地球遭刺殺，一出局"
"3","11","1下","第二棒","NA","NA","NA","一出局","桃猿(0)","(0)義大","鄭達鴻","右","平飛安打","0","2.第二棒LF鄭達鴻:右外野平飛安打，一壘有人"
"3","12","1下","第三棒","NA","NA","NA","二出局","桃猿(0)","(0)義大","李那瑞","中","刺殺中外野安打","0","3.第三棒1B李那瑞:中外野安打，一壘跑者在本壘前遭刺殺，二出局，二壘有人"
"3","13","1下","第四棒","NA","NA","NA","三出局","桃猿(0)","(0)義大","林益全","右","接殺","0","4.第四棒DH林益全:右外野飛球遭接殺，三出局"
"3","14","1下","","NA","NA","NA","三出局","桃猿(0)","(0)義大","","","","0","5.桃猿(0):(0)義大"
"3","15","2上","","NA","NA","NA","零出局","桃猿(0)","(0)義大","","","","0","2上"
"3","16","2上","第五棒","NA","NA","NA","一出局","桃猿(0)","(0)義大","陳冠任","內","刺殺","0","1.第五棒LF陳冠任:二壘方向滾地球遭刺殺，一出局"
"3","17","2上","第六棒","NA","NA","NA","二出局","桃猿(0)","(0)義大","鍾承佑","","三振","0","2.第六棒RF鍾承佑:三振，二出局"
"3","18","2上","第七棒","NA","NA","NA","三出局","桃猿(0)","(0)義大","郭嚴文","左","接殺","0","3.第七棒SS郭嚴文:左外野飛球遭接殺，三出局"
"3","19","2上","","NA","NA","NA","三出局","桃猿(0)","(0)義大","","","","0","4.桃猿(0):(0)義大"
"3","20","2下","","NA","NA","NA","零出局","桃猿(0)","(0)義大","","","","1","2下"
"3","21","2下","第五棒","NA","NA","NA","零出局","桃猿(0)","(0)義大","鄭兆行","","失誤","1","1.第五棒3B鄭兆行:SS傳球失誤，一壘有人"
"3","22","2下","第六棒","NA","NA","NA","零出局","桃猿(0)","(0)義大","張建銘","左","一壘安打","1","2.第六棒RF張建銘:左外野一壘安打，一、二壘有人"
"3","23","2下","第七棒","NA","NA","NA","一出局","桃猿(0)","(0)義大","陳凱倫","","觸擊","1","3.第七棒2B陳凱倫:觸擊成功，跑者推進至二、三壘，一出局"
"3","24","2下","第八棒","NA","NA","NA","二出局","桃猿(0)","(0)義大","林琨笙","","三振","1","4.第八棒C林琨笙:三振，二出局"
"3","25","2下","第九棒","NA","NA","NA","二出局","桃猿(0)","(0)義大","林威廷","","保送投手暴投","1","5.第九棒SS林威廷:(投手暴投，三壘跑者回本壘得分，三壘有人)四壞球保送，一、三壘有人"
"3","26","2下","","NA","NA","NA","二出局","桃猿(0)","(1)義大","","","","1","6.桃猿(0):(1)義大"
"3","27","2下","第一棒","NA","NA","NA","三出局","桃猿(0)","(1)義大","胡金龍","","三振","1","7.第一棒CF胡金龍:三振，三出局"
"3","28","2下","","NA","NA","NA","三出局","桃猿(0)","(1)義大","","","","1","8.桃猿(0):(1)義大"
"3","29","3上","","NA","NA","NA","零出局","桃猿(0)","(1)義大","","","","0","3上"
"3","30","3上","第八棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","郭修延","","接殺","0","1.第八棒2B郭修延:本壘上空飛球遭接殺，一出局"
"3","31","3上","第九棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","黃浩然","內","內野安打","0","2.第九棒C黃浩然:投手丘前的滾地球形成內野安打，一壘有人"
"3","32","3上","第一棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","詹智堯","右","一壘安打","0","3.第一棒CF詹智堯:右外野一壘安打，一、三壘有人"
"3","33","3上","第二棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","林智平","","刺殺","0","4.第二棒3B林智平:三壘前滾地球，三壘跑者在本壘前遭刺殺，打者上一壘，一、二壘有人"
"3","34","3上","第三棒","NA","NA","NA","三出局","桃猿(0)","(1)義大","林智勝","中","接殺","0","5.第三棒1B林智勝:中外野飛球遭接殺，三出局"
"3","35","3上","","NA","NA","NA","三出局","桃猿(0)","(1)義大","","","","0","6.桃猿(0):(1)義大"
"3","36","3下","","NA","NA","NA","零出局","桃猿(0)","(1)義大","","","","0","3下"
"3","37","3下","第二棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","鄭達鴻","","接殺","0","1.第二棒LF鄭達鴻:三壘飛球遭接殺，一出局"
"3","38","3下","第三棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","李那瑞","左","一壘安打","0","2.第三棒1B李那瑞:左外野一壘安打，一壘有人"
"3","39","3下","第四棒","NA","NA","NA","二出局","桃猿(0)","(1)義大","林益全","內","刺殺","0","3.第四棒DH林益全:三壘滾地球遭刺殺，二出局"
"3","40","3下","第五棒","NA","NA","NA","三出局","桃猿(0)","(1)義大","鄭兆行","內","封殺","0","4.第五棒3B鄭兆行:二壘方向滾地球封殺往二壘跑者，三出局桃猿(0):(1)義大"
"3","41","4上","","NA","NA","NA","零出局","桃猿(0)","(1)義大","","","","0","4上"
"3","42","4上","第四棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","林泓育","內","刺殺","0","1.第四棒DH林泓育:二壘方向滾地球遭刺殺，一出局"
"3","43","4上","第五棒","NA","NA","NA","二出局","桃猿(0)","(1)義大","陳冠任","","刺殺","0","2.第五棒LF陳冠任:一壘方方向滾地球遭刺殺，二出局"
"3","44","4上","第六棒","NA","NA","NA","二出局","桃猿(0)","(1)義大","鍾承佑","","失誤","0","3.第六棒RF鍾承佑:(3)B失誤，一壘有人"
"3","45","4上","第七棒","NA","NA","NA","三出局","桃猿(0)","(1)義大","郭嚴文","","三振","0","4.第七棒SS郭嚴文:三振，三出局桃猿(0):(1)義大"
"3","46","4下","","NA","NA","NA","零出局","桃猿(0)","(1)義大","","","","0","4下"
"3","47","4下","第六棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","張建銘","","刺殺","0","1.第六棒RF張建銘:投手方向滾地球遭刺殺，一出局"
"3","48","4下","第七棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","陳凱倫","","保送","0","2.第七棒2B陳凱倫:四壞球保送，一壘有人"
"3","49","4下","第八棒","NA","NA","NA","三出局","桃猿(0)","(1)義大","林琨笙","","雙殺","0","3.第八棒C林琨笙:雙殺打，三出局桃猿(0):(1)義大"
"3","50","5上","","NA","NA","NA","零出局","桃猿(0)","(1)義大","","","","0","5上"
"3","51","5上","第九棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","黃浩然","","三振","0","1.第九棒C黃浩然:三振，一出局"
"3","52","5上","第一棒","NA","NA","NA","二出局","桃猿(0)","(1)義大","詹智堯","內","刺殺","0","2.第一棒CF詹智堯:二壘方向滾地球遭刺殺，二出局"
"3","53","5上","第二棒","NA","NA","NA","二出局","桃猿(0)","(1)義大","林智平","中","一壘安打盜壘","0","3.第二棒3B林智平:中外野一壘安打，一壘有人林智平盜壘成功，二壘有人"
"3","54","5上","第三棒","NA","NA","NA","二出局","桃猿(0)","(1)義大","林智勝","","保送","0","4.第三棒1B林智勝:四壞球保送，一二壘有人"
"3","55","5上","第四棒","NA","NA","NA","三出局","桃猿(0)","(1)義大","林泓育","","三振","0","5.第四棒DH林泓育:三振，三出局"
"3","56","5下","","NA","NA","NA","零出局","桃猿(0)","(1)義大","","","","0","5下"
"3","57","5下","第九棒","NA","NA","NA","一出局","桃猿(0)","(1)義大","林威廷","","三振","0","1.第九棒SS林威廷:三振，一出局"
"3","58","5下","第一棒","NA","NA","NA","二出局","桃猿(0)","(1)義大","胡金龍","左","刺殺","0","2.第一棒CF胡金龍:游擊方向滾地球遭刺殺，二出局"
"3","59","5下","第二棒","NA","NA","NA","三出局","桃猿(0)","(1)義大","鄭達鴻","","三振","0","3.第二棒LF鄭達鴻:三振，三出局"
